index|id|category|city|area|market_name|market_address|shop|pay_list|zone|user|pay_tool
105|50059285|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['縫紉用品零售', '其他服裝及其配件零售', '餐館、餐廳', '咖啡館']|南投縣埔里鎮東門里北平街５７號|璐路企業社|['街口支付', 'LINE PAY']|中彰投|呂桂紅|['行動支付']
106|50059302|['夜市小吃/市場', '餐飲']|南投縣|鹿谷鄉|['未分類其他食品、飲料及菸草製品零售', '茶葉零售', '餐食攤販']|南投縣鹿谷鄉竹林村００２鄰愛鄉路１２１―１號１樓|崙峯製茶廠|['台灣 PAY', 'LINE PAY']|中彰投|鍾欣益|['行動支付']
107|50059444|['夜市小吃/市場', '餐飲']|南投縣|集集鎮|['民宿', '餐館、餐廳']|南投縣集集鎮八張里八張街５３─３號|香榭雅筑民宿|['台灣 PAY', 'LINE PAY']|中彰投|高國明|['行動支付']
108|50059491|['夜市小吃/市場', '糕餅', '餐飲']|南投縣|南投市|['西點麵包零售', '經營網路購物', '冰果店、冷（熱）飲店']|南投縣南投市崇文里００３鄰中山街６號１樓|國王你好企業社|['台灣 PAY']|中彰投|黃俊樺|['行動支付']
109|50060464|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['未分類其他食品、飲料及菸草製品零售', '旅館', '餐館、餐廳']|南投縣仁愛鄉大同村仁和路２２３－１號|福爾摩莎民宿時尚會館|['台灣 PAY']|中彰投|林吳玉|['行動支付']
110|50069621|['夜市小吃/市場', '餐飲']|南投縣|鹿谷鄉|['民宿', '飲料零售', '茶葉零售', '餐館、餐廳']|南投縣鹿谷鄉和雅村愛鄉路１－１２號|聽濤園山莊|['台灣 PAY', 'LINE PAY']|中彰投|曾朝政|['行動支付']
111|50070263|['夜市小吃/市場', '糕餅']|南投縣|名間鄉|['未分類其他娛樂及休閒服務', '糖果餅乾零售', '茶葉零售', '香皂、沐浴乳、洗面皂零售']|南投縣名間鄉田仔村田仔巷１６－８號|森十八休閒農場|['台灣 PAY', 'LINE PAY']|中彰投|陳秋萍|['行動支付']
112|50070435|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['未分類其他娛樂及休閒服務', '溫泉湯屋', '民宿', '餐館、餐廳']|南投縣埔里鎮蜈蚣里中山路１段６６號|香亭民宿|['台灣 PAY']|中彰投|曾允信|['行動支付']
113|50072042|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['通訊傳播設備維修', '冰果店、冷（熱）飲店']|南投縣埔里鎮北門里北辰街８５號１樓|煥新企業社|['LINE PAY']|中彰投|陳韋婷|['行動支付']
114|50072289|['夜市小吃/市場', '糕餅']|南投縣|集集鎮|['飲料零售', '咖啡零售', '西點麵包零售']|南投縣集集鎮吳厝里民生路１８０號|成旻商行|['台灣 PAY', 'LINE PAY']|中彰投|阮筠容|['行動支付']
115|50072318|['夜市小吃/市場', '糕餅']|南投縣|草屯鎮|['西點麵包零售', '飲料零售', '咖啡零售', '糖果餅乾零售']|南投縣草屯鎮新厝里虎山路６５２號|活湧泉飲料店|['台灣 PAY', 'LINE PAY']|中彰投|李木生|['行動支付']
116|50079567|['夜市小吃/市場', '糕餅']|南投縣|草屯鎮|['文具零售', '飲料零售', '書籍、雜誌零售', '西點麵包零售']|南投縣草屯鎮炎峰里中正路６８０號|三省堂|['台灣 PAY', 'LINE PAY']|中彰投|洪介山|['行動支付']
117|50079587|['夜市小吃/市場', '餐飲']|南投縣|名間鄉|['茶葉零售', '餐館、餐廳']|南投縣名間鄉埔中村名松路１段５０３巷１３之１號|世芳茶行|['台灣 PAY']|中彰投|蕭碧惠|['行動支付']
118|50079616|['夜市小吃/市場', '餐飲']|南投縣|魚池鄉|['未分類其他家用器具及用品零售', '旅館', '茶藝館', '餐館、餐廳']|南投縣魚池鄉水社村中山路１１３號|碼頭休閒大飯店|['台灣 PAY']|中彰投|劉楊淑堯|['行動支付']
119|50082524|['夜市小吃/市場', '糕餅']|南投縣|水里鄉|['未分類其他食品、飲料及菸草製品零售', '罐頭食品零售', '麵食品零售']|南投縣水里鄉車埕村００５鄰民權巷１１０－１號（ＤＥ舖）|大目農田商號|['台灣 PAY', '街口支付']|中彰投|蔡雯伶|['行動支付']
120|50082552|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['民宿', '餐館、餐廳']|南投縣埔里鎮蜈蚣里鯉魚路２１－７號|埔里夏都渡假會館|['台灣 PAY']|中彰投|張貴米|['行動支付']
121|50083583|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['未分類其他家用器具及用品零售', '咖啡零售', '茶葉零售', '咖啡館']|南投縣埔里鎮南村里桃南路４２號|雲霧精品咖啡|['台灣 PAY', 'LINE PAY']|中彰投|黃勝彥|['行動支付']
122|50089796|['夜市小吃/市場', '餐飲']|南投縣|南投市|['眼鏡及其零配件零售', '咖啡館']|南投縣南投市光榮里光榮西路１之４號|合宏眼鏡行|['台灣 PAY', 'LINE PAY']|中彰投|羅素琴|['行動支付']
123|50090109|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['旅館', '餐館、餐廳', '咖啡館']|南投縣埔里鎮杷城里民治一街１號１樓|阿波羅飯店|['台灣 PAY']|中彰投|黃千恬|['行動支付']
124|50091778|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['民宿', '餐館、餐廳']|南投縣仁愛鄉大同村仁和路２０６―１１號|清境珂之幄山莊|['台灣 PAY']|中彰投|許嘉紘|['行動支付']
125|50094913|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['蔬菜零售', '餐館、餐廳', '未分類其他住宿']|南投縣仁愛鄉大同村榮光巷３６－１號|清境茲心園山莊|['台灣 PAY', 'LINE PAY']|中彰投|張武埄|['行動支付']
126|50100292|['夜市小吃/市場', '餐飲']|南投縣|名間鄉|['其他農事及畜牧服務', '未分類其他綜合商品零售', '蔬菜零售', '餐食攤販']|南投縣名間鄉新街村客庄巷１７－６號|水鏡農莊休閒農場|['台灣 PAY', '街口支付']|中彰投|林如雪|['行動支付']
127|50101631|['夜市小吃/市場', '餐飲']|南投縣|鹿谷鄉|['未分類其他食品、飲料及菸草製品零售', '民宿', '餐館、餐廳', '未分類其他住宿']|南投縣鹿谷鄉和雅村愛鄉路１－２號|蘿西的家|['台灣 PAY']|中彰投|林志穎|['行動支付']
128|50111298|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['民宿', '餐館、餐廳']|南投縣仁愛鄉大同村信義巷７９號|新洱海休閒渡假村|['台灣 PAY']|中彰投|陳志輝|['行動支付']
129|50111300|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['民宿', '餐館、餐廳']|南投縣仁愛鄉大同村榮光巷９之１之２號|愛力家民宿|['台灣 PAY']|中彰投|林森|['行動支付']
130|50111329|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['未分類其他綜合商品零售', '書籍、雜誌零售', '冰果店、冷（熱）飲店', '未分類其他住宿']|南投縣埔里鎮北梅里西安路一段２５９號１樓|貿易風書店|['台灣 PAY', 'LINE PAY']|中彰投|林欣穎|['行動支付']
131|50111350|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['民宿', '麵店、小吃店']|南投縣埔里鎮蜈蚣里蜈蚣路２５－２號|芯春企業社|['台灣 PAY']|中彰投|黃蓮春|['行動支付']
132|50113525|['夜市小吃/市場', '糕餅']|南投縣|水里鄉|['西點麵包零售', '經營網路購物']|南投縣水里鄉頂崁村０１３鄰水信路一段６９２號１樓|斜坡上的咪甜點工作室|['LINE PAY']|中彰投|黃淑慧|['行動支付']
133|50121136|['夜市小吃/市場', '糕餅']|南投縣|魚池鄉|['糕餅麵包製造', '經營網路購物']|南投縣魚池鄉新城村通文巷２號|甜趣烘焙工作室|['台灣 PAY']|中彰投|柯圲禹|['行動支付']
134|50123497|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['蔬菜零售', '未分類其他資訊服務', '餐館、餐廳', '未分類其他住宿']|南投縣仁愛鄉大同村仁和路２１７號|嶺仙花園渡假山莊民宿|['台灣 PAY']|中彰投|陳金塗|['行動支付']
135|50123498|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['民宿', '餐館、餐廳']|南投縣仁愛鄉大同村仁和路２１０－１號|嵐山小鎮|['台灣 PAY']|中彰投|陳少敏|['行動支付']
136|50123514|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['民宿', '餐館、餐廳']|南投縣仁愛鄉大同村榮光巷５１號|摘星花園山莊|['台灣 PAY']|中彰投|胡偉平|['行動支付']
137|50124306|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['餐館、餐廳', '蔬菜零售', '未分類其他住宿']|南投縣仁愛鄉大同村定遠新村３２―１號|雲舞樓|['台灣 PAY']|中彰投|段玉林|['行動支付']
138|50124309|['夜市小吃/市場', '餐飲']|南投縣|鹿谷鄉|['未分類其他娛樂及休閒服務', '茶葉零售', '餐館、餐廳', '木（竹）炭燒製']|南投縣鹿谷鄉竹林村田頭巷３５―６６號|武岫休閒農場|['台灣 PAY']|中彰投|林勝武|['行動支付']
139|50124333|['夜市小吃/市場', '餐飲']|南投縣|魚池鄉|['三溫暖浴室', '咖啡館', '餐館、餐廳', '未分類其他住宿']|南投縣魚池鄉大林村４鄰金天巷７０―３號|晶園民宿|['台灣 PAY']|中彰投|張心盈|['行動支付']
140|50125390|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['蔬菜零售', '餐館、餐廳', '未分類其他住宿']|南投縣仁愛鄉大同村榮光巷３９號|清境西雅圖山莊|['台灣 PAY']|中彰投|蔣台福|['行動支付']
141|50125708|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['未分類其他食品、飲料及菸草製品零售', '餐館、餐廳', '未分類其他住宿']|南投縣仁愛鄉大同村仁和路２２１－２號|淳境景觀休閒山莊|['台灣 PAY', 'LINE PAY']|中彰投|楊格致|['行動支付']
142|50125710|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['旅館', '麵店、小吃店']|南投縣仁愛鄉大同村信義巷３９－１號|瑪格麗特花園|['台灣 PAY', 'LINE PAY']|中彰投|馬碧雲|['行動支付']
143|50125725|['夜市小吃/市場', '餐飲']|南投縣|仁愛鄉|['未分類其他食品、飲料及菸草製品零售', '民宿', '菸酒零售', '麵店、小吃店']|南投縣仁愛鄉大同村定遠新村３２號|清境夏都夢幻山林渡假山莊|['台灣 PAY']|中彰投|楊為杰|['行動支付']
144|50125785|['夜市小吃/市場', '餐飲']|南投縣|埔里鎮|['投幣式兒童騎乘機械玩具店', '麵店、小吃店', '青草零售']|南投縣埔里鎮北安里信義路１４５號１樓|花月釀茶|['LINE PAY']|中彰投|黃偉倫|['行動支付']
145|50125821|['夜市小吃/市場', '餐飲']|南投縣|魚池鄉|['茶藝館', '未分類其他住宿']|南投縣魚池鄉共和村長興巷７－９號|琳居民宿|['台灣 PAY', 'LINE PAY']|中彰投|沈毓琳|['行動支付']
1|10029705|夜市小吃/市場|嘉義市|西區|西公有零售市場|嘉義市西區國華街245號|銘豐魯熟肉|['LINE PAY']|雲嘉南|蔡銘豐|['行動支付']
2|10029738|夜市小吃/市場|嘉義市|西區|西公有零售市場|嘉義市西區國華街245號|一禾便當|['LINE PAY', '台灣 PAY']|雲嘉南|楊秉融|['行動支付']
3|10029776|夜市小吃/市場|嘉義市|西區|西公有零售市場|嘉義市西區國華街245號|朵萊卡|['LINE PAY']|雲嘉南|張智明|['行動支付']
4|10029824|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|店鋪區3號|['台灣 PAY']|雲嘉南|李素月|['行動支付']
5|10029832|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|店鋪區9號|['台灣 PAY']|雲嘉南|蔡政達|['行動支付']
6|10029833|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|店鋪區10號|['台灣 PAY']|雲嘉南|盧永杉|['行動支付']
7|10029836|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|店鋪區13號|['台灣 PAY']|雲嘉南|胡志湧|['行動支付']
8|10029838|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|店鋪區14號|['台灣 PAY']|雲嘉南|何昆蒼|['行動支付']
9|10029845|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|店鋪區21號|['台灣 PAY']|雲嘉南|陳士振|['行動支付']
10|10029850|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區4號|['台灣 PAY']|雲嘉南|蔡政哲|['行動支付']
11|10029856|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區11號|['台灣 PAY']|雲嘉南|蕭張碧蓮|['行動支付']
12|10029857|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區12號|['台灣 PAY']|雲嘉南|蕭印廷|['行動支付']
13|10029861|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區16號|['台灣 PAY']|雲嘉南|袁健智|['行動支付']
14|10029862|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區17號|['台灣 PAY']|雲嘉南|林冠男|['行動支付']
15|10029863|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區18號|['台灣 PAY']|雲嘉南|林浚清|['行動支付']
16|10029864|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區19號|['台灣 PAY']|雲嘉南|侯啟文|['行動支付']
17|10029865|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區20號|['台灣 PAY']|雲嘉南|張文馨|['行動支付']
18|10029866|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|飲食區21號|['台灣 PAY']|雲嘉南|郭麗珍|['行動支付']
19|10029876|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|鮮魚區1號|['台灣 PAY']|雲嘉南|邱朝宗|['行動支付']
20|10029884|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|鮮魚區19號|['台灣 PAY']|雲嘉南|黃美月|['行動支付']
21|10029898|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|日用什貨區3號|['台灣 PAY']|雲嘉南|蒲金龍|['行動支付']
22|10029899|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|日用什貨區4號|['台灣 PAY']|雲嘉南|邱瑞彬|['行動支付']
23|10029900|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|日用什貨區5號|['UberEats']|雲嘉南|賴菊|['行動支付']
24|10029901|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|日用什貨區6號|['UberEats']|雲嘉南|黃美華|['行動支付']
25|10029905|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|日用什貨區10號|['台灣 PAY']|雲嘉南|邱振豪|['行動支付']
26|10029906|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|日用什貨區11號|['台灣 PAY']|雲嘉南|邱建樺|['行動支付']
27|10029919|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|四區18號|['台灣 PAY']|雲嘉南|魏翠萍|['行動支付']
28|10029933|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|四區32號|['歐付寶']|雲嘉南|魏廷勳|['行動支付']
29|10029952|夜市小吃/市場|嘉義市|東區|東公有零售市場|嘉義市東區忠孝路、光彩街、中正路間區塊|六區18號|['台灣 PAY']|雲嘉南|黃麟傑|['行動支付']
